availability_365,number_of_reviews,clusters
-0.1830748926360068,1.4185752071293152,4.0
1.9699757430519087,5.498119923027637,1.0
2.254815126761594,0.5210753696316845,3.0
0.8222405792805296,4.9541806275745275,1.0
2.338591416087972,1.1194085946301051,3.0
-0.4344037606151409,1.3913782423566596,4.0
1.7270245040054124,0.5754692991769955,3.0
-0.09092097437699097,5.9876652889354345,1.0
1.2159891391145063,1.4457721719019705,4.0
1.4170522334978135,4.872589733256559,1.0
0.4955130509076553,-0.43081839741125694,0.0
2.0369967745130118,6.721983337797132,1.0
2.0788849191762,0.7930450173582393,3.0
2.3888571896837987,0.7114541230402729,3.0
2.1459059506373026,4.056680790076896,1.0
0.2441841829285212,1.065014665084794,0.0
-0.6522221128637238,0.7114541230402729,2.0
-0.6689773707289994,2.560847727580845,4.0
1.9699757430519087,3.703120248032375,4.0
2.00348625878246,1.98971146735508,4.0
2.372101931818523,1.1194085946301051,3.0
1.3081430573735222,1.364181277584004,4.0
0.9562826422027344,2.615241657126156,4.0
0.5038906798402931,0.956226805994172,0.0
2.2129269820984048,-0.4036214326386015,3.0
1.92808759838872,-0.4036214326386015,3.0
1.5594719253526563,1.799332713946492,4.0
-0.6689773707289994,-0.3492275030932905,2.0
2.179416466367853,0.22190875713247435,3.0
1.8024231643991528,11.563043067329804,1.0
1.8610665669276172,-0.050060890594080365,3.0
1.023303673663837,3.539938459396442,4.0
-0.6689773707289994,4.709407944620628,1.0
2.028619145580373,5.661301711663568,1.0
1.9448428562539957,1.010620735539483,3.0
-0.25009592409710923,2.4248629037175675,4.0
2.045374403445649,0.5754692991769955,3.0
0.034743459612576084,0.7930450173582393,0.0
2.196171724233129,-0.2132426792300132,3.0
2.1877940953004917,2.9688021991706766,4.0
1.693513988274861,-0.3764244678659461,3.0
-0.6605997417963616,2.098499326445702,4.0
1.7689126486686015,0.7386510878129283,3.0
2.045374403445649,6.368422795752611,1.0
2.0537520323782865,-0.4036214326386015,3.0
1.190856252316593,0.6842571582676173,3.0
1.1238352208554905,-0.3492275030932905,0.0
-0.3171169555582117,2.316075044626946,4.0
2.338591416087972,1.4457721719019705,3.0
1.450562749228365,-0.15884874968470225,3.0
-0.6270892260658104,9.686452498016578,1.0
0.6630656295604114,-0.32203053832063505,0.0
-0.5349353078067945,0.2763026866777853,2.0
-0.6689773707289994,-0.13165178491204674,2.0
0.9227721264721832,-0.07725785536673582,0.0
2.3637243028858848,-0.3492275030932905,3.0
0.07663160427576511,0.8202419821308947,0.0
2.0118638877150983,1.799332713946492,4.0
-0.6689773707289994,0.41228751054106266,2.0
-0.6689773707289994,-0.4580153621839124,2.0
-0.6689773707289994,0.3578935809957517,2.0
1.6767587304095857,1.0378177003121385,3.0
2.3804795607511613,0.6298632287223064,3.0
-0.6689773707289994,1.7177418196285252,4.0
1.9197099694560817,-0.2676366087753241,3.0
2.104017805974113,0.0043330389512305865,3.0
2.120773063839389,-0.022863925821424883,3.0
-0.6689773707289994,-0.1860457144573577,2.0
-0.6605997417963616,-0.4580153621839124,2.0
0.13527500680422974,0.5754692991769955,0.0
1.366786459901987,1.4457721719019705,4.0
1.3751640888346246,2.724029516216778,4.0
1.023303673663837,0.0043330389512305865,0.0
0.7300866610215138,9.985619110515788,1.0
1.7354021329380502,10.09440696960641,1.0
-0.6689773707289994,-0.07725785536673582,2.0
1.6097376989484833,9.033725343472847,1.0
1.2076115101818683,0.493878404859029,3.0
1.492450893891554,-0.1044548201393913,3.0
1.0484365604617505,0.9018328764488612,0.0
0.0514987174778517,-0.43081839741125694,0.0
0.0514987174778517,-0.2948335735479796,0.0
2.028619145580373,5.606907782118257,1.0
0.4201143905139151,1.2281964537207268,4.0
0.059876346410489514,-0.3764244678659461,0.0
-0.6689773707289994,-0.1044548201393913,2.0
2.0537520323782865,1.2281964537207268,3.0
-0.6689773707289994,1.6633478900832144,4.0
1.3584088309693492,-0.4036214326386015,3.0
-0.6689773707289994,0.602666263949651,2.0
0.21067366719797,0.1947117923598189,0.0
-0.6187115971331726,5.280544204846391,1.0
-0.6689773707289994,6.395619760525267,1.0
0.5038906798402931,10.339179652560311,1.0
-0.30873932662557385,8.788952660518948,1.0
2.0788849191762,0.41228751054106266,3.0
1.85268893799498,3.1047870230339547,4.0
-0.1495643769054556,1.9625145025824249,4.0
0.5206459377055687,2.2616811150816347,4.0
2.1626612085025783,-0.32203053832063505,3.0
-0.11605386117490438,7.701074069612728,1.0
-0.6689773707289994,2.016908432127736,4.0
2.2799480135595074,0.24910572190512986,3.0
2.020241516647736,-0.24043964400266865,3.0
-0.6689773707289994,-0.2132426792300132,2.0
-0.2082077794339202,-0.4852123269565679,2.0
0.4452472773118285,4.6550140150753165,1.0
0.14365263573686754,2.506453798035534,4.0
-0.4930471631436055,3.0231961287159885,4.0
-0.6689773707289994,-0.43081839741125694,2.0
1.693513988274861,-0.4852123269565679,3.0
1.9783533719845463,-0.3492275030932905,3.0
-0.5433129367394324,0.11312089804185248,2.0
-0.6689773707289994,-0.2948335735479796,2.0
-0.6689773707289994,-0.4852123269565679,2.0
2.0369967745130118,0.3578935809957517,3.0
1.8024231643991528,6.178044042344023,1.0
-0.4511590184804165,-0.4852123269565679,2.0
2.0621296613109252,3.893499001440963,1.0
1.7689126486686015,-0.2948335735479796,3.0
-0.13280911904017995,4.6550140150753165,1.0
0.4117367615812773,4.818195803711249,1.0
1.6432482146790344,-0.050060890594080365,3.0
2.0788849191762,0.3034996514504408,3.0
0.2274289250632456,10.747134124150143,1.0
2.171038837435216,4.818195803711249,1.0
-0.6689773707289994,-0.32203053832063505,2.0
0.2776946986590724,-0.43081839741125694,0.0
-0.6438444839310861,0.3034996514504408,2.0
2.305080900357421,0.031530003723886056,3.0
0.4703801641097418,0.6298632287223064,0.0
1.9364652273213576,4.9541806275745275,1.0
1.9364652273213576,0.9018328764488612,3.0
1.6432482146790344,0.4666814400863736,3.0
1.3081430573735222,2.3976659389449124,4.0
0.20229603826533216,-0.2948335735479796,0.0
0.11014212000631632,3.050393093488644,4.0
1.1824786233839553,0.0043330389512305865,3.0
1.1741009944513174,1.2009994889480713,4.0
0.2274289250632456,-0.2948335735479796,0.0
1.0987023340575772,0.493878404859029,0.0
1.4338074913630894,0.33069661622309626,3.0
2.2213046110310426,-0.07725785536673582,3.0
2.338591416087972,0.6570601934949619,3.0
1.3751640888346246,0.5754692991769955,3.0
-0.007144685050612927,7.048346915068997,1.0
0.1939184093326944,2.9688021991706766,4.0
1.107079962990215,-0.4036214326386015,0.0
1.6516258436116722,-0.3492275030932905,3.0
1.9029547115908063,-0.2948335735479796,3.0
0.09338686214104072,9.659255533243924,1.0
1.6013600700158457,1.69054485485587,4.0
0.9311497554048213,2.2616811150816347,4.0
-0.4427813895477787,1.010620735539483,0.0
-0.6689773707289994,3.4855445298511314,4.0
0.6630656295604114,-0.050060890594080365,0.0
1.2746325416429711,2.370468974172257,4.0
1.6264929568137587,0.6570601934949619,3.0
1.8778218247928928,-0.4852123269565679,3.0
1.6097376989484833,-0.4580153621839124,3.0
1.4338074913630894,1.5001661014472816,4.0
2.3637243028858848,0.1675148275871634,3.0
-0.3003616976929361,4.383044367348761,1.0
0.00961057281466268,3.594332388941753,4.0
2.0537520323782865,1.3913782423566596,3.0
1.8778218247928928,3.947892930986274,1.0
2.254815126761594,1.2009994889480713,3.0
1.8610665669276172,2.3432720093996013,4.0
1.9364652273213576,0.3850905457684072,3.0
1.7689126486686015,1.3369843128113488,4.0
-0.6689773707289994,-0.4036214326386015,2.0
0.4117367615812773,-0.32203053832063505,0.0
1.366786459901987,2.7512264809894336,4.0
-0.6689773707289994,-0.15884874968470225,2.0
-0.6689773707289994,-0.3492275030932905,2.0
1.9364652273213576,3.539938459396442,4.0
1.0987023340575772,2.615241657126156,4.0
1.5929824410832076,0.7114541230402729,3.0
-0.6689773707289994,-0.4036214326386015,2.0
1.92808759838872,-0.32203053832063505,3.0
1.92808759838872,-0.4036214326386015,3.0
1.6683811014769478,-0.2676366087753241,3.0
1.3081430573735222,-0.1044548201393913,3.0
0.6546880006277735,2.071302361673047,4.0
2.00348625878246,-0.1044548201393913,3.0
-0.6689773707289994,0.2763026866777853,2.0
1.9197099694560817,0.0043330389512305865,3.0
1.324898315238798,-0.3764244678659461,3.0
1.7018916172074992,-0.4580153621839124,3.0
1.0987023340575772,-0.2948335735479796,0.0
2.028619145580373,0.22190875713247435,3.0
-0.3757603580866763,0.33069661622309626,2.0
1.911332340523444,0.9018328764488612,3.0
1.7605350197359635,-0.43081839741125694,3.0
1.4338074913630894,2.5336507628081897,4.0
1.6683811014769478,0.602666263949651,3.0
0.55415645343612,3.0775900582612987,4.0
1.8778218247928928,0.33069661622309626,3.0
-0.3757603580866763,1.2281964537207268,4.0
0.9227721264721832,-0.32203053832063505,0.0
0.14365263573686754,2.098499326445702,4.0
1.8861994537255309,2.207287185536324,4.0
-0.3003616976929361,2.560847727580845,4.0
1.4589403781610026,1.6633478900832144,4.0
1.3751640888346246,3.376756670760509,4.0
1.6348705857463963,0.4666814400863736,3.0
2.305080900357421,1.527363066219937,3.0
1.1657233655186796,1.3913782423566596,4.0
0.09338686214104072,2.5880446923535008,4.0
-0.560068194604708,4.981377592347181,1.0
0.3698486169180881,1.3097873480386932,4.0
1.8024231643991528,0.5210753696316845,3.0
-0.26685118196238483,-0.24043964400266865,2.0
2.296703271424783,-0.4852123269565679,3.0
2.1877940953004917,-0.4852123269565679,3.0
1.1741009944513174,1.4729691366746258,4.0
0.14365263573686754,3.0231961287159885,4.0
1.92808759838872,-0.4852123269565679,3.0
0.08500923320840291,-0.4036214326386015,0.0
0.09338686214104072,11.100694666194663,1.0
2.3804795607511613,-0.4580153621839124,3.0
1.7186468750727746,-0.3764244678659461,3.0
-0.5684458235373457,-0.4580153621839124,2.0
2.0118638877150983,-0.3764244678659461,3.0
1.2997654284408844,-0.4580153621839124,3.0
1.6432482146790344,-0.2132426792300132,3.0
1.6348705857463963,-0.3492275030932905,3.0
2.00348625878246,1.0922116298574494,3.0
1.9951086298498224,0.1947117923598189,3.0
1.9615981141192709,1.5001661014472816,4.0
-0.11605386117490438,-0.1860457144573577,0.0
1.366786459901987,-0.3492275030932905,3.0
-0.6689773707289994,0.33069661622309626,2.0
2.028619145580373,0.602666263949651,3.0
-0.6689773707289994,1.9353175378097691,4.0
0.11851974893895413,0.6570601934949619,0.0
0.6546880006277735,-0.050060890594080365,0.0
1.576227183217932,1.0378177003121385,3.0
1.9364652273213576,-0.1044548201393913,3.0
-0.6689773707289994,-0.43081839741125694,2.0
1.9783533719845463,4.029483825304241,1.0
-0.6103339682005348,1.0922116298574494,2.0
0.16040789360214314,5.008574557119838,1.0
1.8108007933317904,1.2553934184933824,3.0
-0.6689773707289994,-0.32203053832063505,2.0
-0.3590051002214007,0.0043330389512305865,2.0
-0.6689773707289994,2.941605234398022,4.0
-0.6689773707289994,0.2763026866777853,2.0
-0.6689773707289994,0.14031786281450795,2.0
2.129150692772027,1.7177418196285252,4.0
2.1626612085025783,0.5754692991769955,3.0
2.1877940953004917,2.3432720093996013,4.0
1.9615981141192709,0.8746359116762057,3.0
-0.6689773707289994,1.3369843128113488,4.0
1.4254298624304516,-0.3764244678659461,3.0
2.3888571896837987,0.6570601934949619,3.0
0.9227721264721832,1.8537266434918032,4.0
-0.6689773707289994,-0.4852123269565679,2.0
-0.6689773707289994,-0.4852123269565679,2.0
1.6767587304095857,-0.07725785536673582,3.0
-0.6689773707289994,0.0043330389512305865,2.0
1.4170522334978135,0.0043330389512305865,3.0
-0.6689773707289994,-0.4036214326386015,2.0
-0.1579420058380934,-0.2676366087753241,2.0
-0.6438444839310861,0.0043330389512305865,2.0
-0.6689773707289994,-0.2132426792300132,2.0
1.3584088309693492,13.058876129825855,1.0
0.3279604722548992,0.24910572190512986,0.0
1.232744396979782,0.085923933269197,3.0
2.0537520323782865,-0.022863925821424883,3.0
0.3279604722548992,-0.07725785536673582,0.0
-0.6689773707289994,1.065014665084794,2.0
0.23580655399588335,2.4792568332628786,4.0
-0.6689773707289994,1.3097873480386932,4.0
2.2045493531657674,0.3578935809957517,3.0
0.31958284332226145,3.893499001440963,4.0
1.9448428562539957,4.981377592347181,1.0
0.23580655399588335,2.152893255991013,4.0
1.576227183217932,3.9206959662136183,1.0
-0.6689773707289994,-0.4036214326386015,2.0
0.8138629503478918,0.4666814400863736,0.0
-0.6689773707289994,-0.2676366087753241,2.0
0.3447157301201748,-0.2676366087753241,0.0
-0.6689773707289994,-0.15884874968470225,2.0
1.6432482146790344,2.9688021991706766,4.0
-0.10767623224226656,-0.4580153621839124,2.0
0.8054853214152541,0.7114541230402729,0.0
-0.4427813895477787,3.376756670760509,4.0
0.6630656295604114,-0.3764244678659461,0.0
2.2045493531657674,5.878877429844812,1.0
-0.4176485027498653,1.581756995765248,4.0
2.171038837435216,0.7930450173582393,3.0
1.576227183217932,1.0378177003121385,3.0
-0.6689773707289994,2.016908432127736,4.0
0.6295551138298602,4.27425650825814,1.0
1.232744396979782,0.7658480525855837,3.0
2.2380598688963182,2.941605234398022,4.0
1.6348705857463963,6.939559055978376,1.0
1.5510942964200185,6.395619760525267,1.0
1.1741009944513174,0.9290298412215168,3.0
2.2799480135595074,1.0378177003121385,3.0
2.254815126761594,2.805620410534744,4.0
2.1877940953004917,3.5127414946237865,4.0
1.4086746045651761,4.872589733256559,1.0
-0.6689773707289994,-0.4580153621839124,2.0
-0.6689773707289994,-0.4580153621839124,2.0
-0.05741045864643975,0.24910572190512986,0.0
1.6348705857463963,0.6842571582676173,3.0
-0.6689773707289994,-0.1044548201393913,2.0
-0.6689773707289994,-0.15884874968470225,2.0
-0.5014247920762434,0.1675148275871634,2.0
-0.6103339682005348,0.43948447531371815,2.0
1.492450893891554,-0.2676366087753241,3.0
-0.6689773707289994,3.13198398780661,4.0
-0.3673827291540385,-0.32203053832063505,2.0
1.8778218247928928,-0.050060890594080365,3.0
2.2799480135595074,6.531604584388544,1.0
2.0369967745130118,1.8809236082644585,4.0
0.9227721264721832,0.6842571582676173,0.0
1.9615981141192709,3.2679688116698875,4.0
1.4002969756325383,3.3495597059878537,4.0
1.9029547115908063,-0.3764244678659461,3.0
-0.6689773707289994,1.6089539605379033,4.0
-0.6689773707289994,1.7177418196285252,4.0
-0.6689773707289994,0.031530003723886056,2.0
1.7270245040054124,0.54827233440434,3.0
2.2799480135595074,-0.3492275030932905,3.0
0.6630656295604114,-0.4580153621839124,0.0
1.4421851202957272,2.4520598684902235,4.0
-0.6354668549984482,1.0922116298574494,2.0
-0.4762919052783299,1.2825903832660377,4.0
0.2441841829285212,5.7972865355268475,1.0
0.6714432584930492,2.805620410534744,4.0
0.6630656295604114,8.027437646884595,1.0
-0.6689773707289994,-0.24043964400266865,2.0
2.3637243028858848,-0.050060890594080365,3.0
1.5259614096221052,4.4102413321214184,1.0
-0.6689773707289994,0.031530003723886056,2.0
-0.6689773707289994,0.14031786281450795,2.0
-0.6689773707289994,-0.2132426792300132,2.0
-0.6438444839310861,0.6298632287223064,2.0
-0.6689773707289994,-0.4580153621839124,2.0
2.372101931818523,0.9834237707668276,3.0
-0.6689773707289994,-0.15884874968470225,2.0
2.0788849191762,1.5545600309925924,4.0
0.0012329438820248778,6.993952985523688,1.0
1.1824786233839553,-0.07725785536673582,3.0
-0.5684458235373457,0.9834237707668276,2.0
0.6127998559645845,0.031530003723886056,0.0
-0.6605997417963616,0.43948447531371815,2.0
-0.1830748926360068,-0.07725785536673582,2.0
0.7803524346173406,0.22190875713247435,0.0
-0.6689773707289994,-0.3492275030932905,2.0
1.9448428562539957,2.4520598684902235,4.0
0.5625340823687577,3.2951657764425426,4.0
-0.6689773707289994,0.6570601934949619,2.0
1.92808759838872,-0.2132426792300132,3.0
1.140590478720766,3.539938459396442,4.0
2.3888571896837987,-0.15884874968470225,3.0
-0.4344037606151409,-0.32203053832063505,2.0
-0.6689773707289994,-0.1860457144573577,2.0
2.3637243028858848,-0.07725785536673582,3.0
0.6295551138298602,-0.24043964400266865,0.0
-0.09929860330962877,0.3850905457684072,0.0
-0.6689773707289994,0.9018328764488612,2.0
1.0149260447311992,-0.2676366087753241,0.0
0.5038906798402931,2.6424386218988114,4.0
0.3949815037160017,1.9625145025824249,4.0
1.3919193466999005,0.7114541230402729,3.0
-0.6689773707289994,-0.4852123269565679,2.0
-0.6689773707289994,0.0043330389512305865,2.0
2.095640177041476,0.2763026866777853,3.0
2.171038837435216,1.8537266434918032,4.0
-0.6689773707289994,0.085923933269197,2.0
-0.06578808757907756,-0.24043964400266865,0.0
-0.1495643769054556,0.22190875713247435,0.0
1.8024231643991528,-0.2132426792300132,3.0
-0.6605997417963616,-0.4852123269565679,2.0
-0.6689773707289994,-0.2948335735479796,2.0
-0.6689773707289994,0.031530003723886056,2.0
0.5876669691666712,3.3495597059878537,4.0
1.576227183217932,-0.4852123269565679,3.0
0.6295551138298602,1.010620735539483,0.0
1.4421851202957272,-0.32203053832063505,3.0
2.171038837435216,-0.13165178491204674,3.0
1.4589403781610026,5.2533472400737375,1.0
2.2799480135595074,1.6089539605379033,3.0
-0.6689773707289994,-0.1044548201393913,2.0
-0.6270892260658104,-0.2132426792300132,2.0
-0.6689773707289994,-0.24043964400266865,2.0
-0.518180049941519,0.24910572190512986,2.0
-0.6689773707289994,1.5545600309925924,4.0
1.366786459901987,-0.022863925821424883,3.0
-0.6689773707289994,-0.3492275030932905,2.0
2.0537520323782865,1.3369843128113488,3.0
1.7270245040054124,2.5336507628081897,4.0
-0.25009592409710923,-0.1044548201393913,2.0
2.2129269820984048,2.4248629037175675,4.0
0.9479050132700968,3.703120248032375,4.0
0.11014212000631632,0.6570601934949619,0.0
-0.3925156159519519,7.021149950296342,1.0
-0.6689773707289994,-0.2676366087753241,2.0
0.55415645343612,1.5001661014472816,4.0
1.8778218247928928,0.6298632287223064,3.0
-0.6689773707289994,-0.15884874968470225,2.0
1.8778218247928928,1.581756995765248,4.0
1.7102692461401368,1.065014665084794,3.0
2.1877940953004917,4.083877754849551,1.0
2.338591416087972,5.878877429844812,1.0
-0.6689773707289994,-0.050060890594080365,2.0
-0.6689773707289994,-0.4036214326386015,2.0
1.9615981141192709,6.7763772673424425,1.0
2.045374403445649,5.688498676436224,1.0
-0.6689773707289994,3.648726318487064,4.0
-0.6689773707289994,-0.3492275030932905,2.0
-0.6689773707289994,-0.2948335735479796,2.0
-0.6689773707289994,-0.32203053832063505,2.0
1.7856679065338772,0.7386510878129283,3.0
-0.4092708738172275,-0.3492275030932905,2.0
1.911332340523444,0.7930450173582393,3.0
-0.6689773707289994,-0.43081839741125694,2.0
-0.6103339682005348,-0.2132426792300132,2.0
2.2380598688963182,0.9018328764488612,3.0
1.8191784222644285,3.5671354241690976,4.0
-0.10767623224226656,-0.022863925821424883,0.0
-0.11605386117490438,2.207287185536324,4.0
1.5510942964200185,12.623724693463368,1.0
-0.6689773707289994,-0.4852123269565679,2.0
-0.6689773707289994,-0.4580153621839124,2.0
1.4673180070936405,0.4666814400863736,3.0
1.5846048121505698,1.1738025241754158,3.0
1.693513988274861,-0.3492275030932905,3.0
-0.6689773707289994,-0.43081839741125694,2.0
-0.5768234524699836,-0.2132426792300132,2.0
-0.3590051002214007,6.450013690070577,1.0
-0.6689773707289994,-0.2948335735479796,2.0
0.6127998559645845,1.9625145025824249,4.0
1.9448428562539957,4.736604909393283,1.0
1.1238352208554905,0.7114541230402729,0.0
-0.6689773707289994,-0.4036214326386015,2.0
-0.6689773707289994,-0.4852123269565679,2.0
-0.4176485027498653,1.4729691366746258,4.0
0.6127998559645845,-0.4036214326386015,0.0
1.542716667487381,7.5650892457494505,1.0
-0.6689773707289994,-0.07725785536673582,2.0
-0.6689773707289994,-0.4036214326386015,2.0
1.1657233655186796,4.029483825304241,1.0
-0.6689773707289994,-0.43081839741125694,2.0
-0.1495643769054556,0.5210753696316845,0.0
1.9532204851866333,0.22190875713247435,3.0
0.6630656295604114,-0.4036214326386015,0.0
-0.6689773707289994,-0.2676366087753241,2.0
-0.6689773707289994,-0.24043964400266865,2.0
-0.6689773707289994,-0.43081839741125694,2.0
1.5092061517568296,-0.2676366087753241,3.0
-0.6689773707289994,-0.07725785536673582,2.0
-0.3171169555582117,2.506453798035534,4.0
-0.6689773707289994,-0.4580153621839124,2.0
1.4086746045651761,-0.3492275030932905,3.0
-0.6689773707289994,-0.43081839741125694,2.0
2.0369967745130118,-0.32203053832063505,3.0
-0.6689773707289994,-0.2132426792300132,2.0
2.0872625481088383,0.3034996514504408,3.0
1.8191784222644285,3.4855445298511314,4.0
-0.6689773707289994,-0.07725785536673582,2.0
-0.5684458235373457,0.0043330389512305865,2.0
2.045374403445649,2.8600143400800557,4.0
-0.6689773707289994,0.11312089804185248,2.0
1.6181153278811211,0.8746359116762057,3.0
2.1877940953004917,0.4666814400863736,3.0
1.4170522334978135,10.88311894801342,1.0
0.2274289250632456,9.251301061654091,1.0
-0.6689773707289994,-0.32203053832063505,2.0
-0.6689773707289994,-0.32203053832063505,2.0
-0.6689773707289994,-0.43081839741125694,2.0
-0.6689773707289994,0.54827233440434,2.0
0.2441841829285212,1.581756995765248,4.0
-0.4176485027498653,0.1675148275871634,2.0
1.7102692461401368,2.6968325514441225,4.0
-0.6689773707289994,0.5210753696316845,2.0
-0.6689773707289994,-0.4036214326386015,2.0
2.196171724233129,0.1675148275871634,3.0
1.4002969756325383,9.224104096881437,1.0
0.15203026466950534,0.14031786281450795,0.0
-0.6689773707289994,-0.2948335735479796,2.0
0.8725063528763565,2.316075044626946,4.0
-0.6689773707289994,0.7658480525855837,2.0
-0.6689773707289994,0.05872696849654153,2.0
1.752157390803326,1.8537266434918032,4.0
2.020241516647736,0.493878404859029,3.0
2.2045493531657674,0.3034996514504408,3.0
0.5290235666382065,0.1947117923598189,0.0
1.5510942964200185,-0.1860457144573577,3.0
-0.6689773707289994,-0.3492275030932905,2.0
-0.17469726370336902,2.207287185536324,4.0
-0.6689773707289994,-0.3764244678659461,2.0
-0.4511590184804165,1.1738025241754158,0.0
-0.09092097437699097,0.6842571582676173,0.0
-0.6689773707289994,-0.4036214326386015,2.0
-0.6689773707289994,-0.24043964400266865,2.0
2.3804795607511613,0.031530003723886056,3.0
-0.6689773707289994,-0.2948335735479796,2.0
2.288325642492145,1.527363066219937,3.0
1.92808759838872,0.9834237707668276,3.0
-0.6689773707289994,0.7930450173582393,2.0
-0.6689773707289994,-0.24043964400266865,2.0
1.3584088309693492,1.3369843128113488,4.0
1.8945770826581685,1.1194085946301051,3.0
-0.6689773707289994,-0.4852123269565679,2.0
0.9227721264721832,0.031530003723886056,0.0
-0.5935787103352592,0.22190875713247435,2.0
-0.6522221128637238,-0.022863925821424883,2.0
2.1877940953004917,2.669635586671467,4.0
0.2860723275917102,7.021149950296342,1.0
2.355346673953248,0.7386510878129283,3.0
-0.6689773707289994,-0.13165178491204674,2.0
-0.6689773707289994,0.33069661622309626,2.0
-0.6689773707289994,0.8474389469035501,2.0
-0.6689773707289994,0.7114541230402729,2.0
1.148968107653404,2.506453798035534,4.0
-0.6689773707289994,-0.2948335735479796,2.0
-0.6689773707289994,-0.2948335735479796,2.0
-0.6689773707289994,-0.022863925821424883,2.0
2.104017805974113,0.3034996514504408,3.0
-0.6689773707289994,-0.24043964400266865,2.0
-0.6270892260658104,-0.2132426792300132,2.0
-0.5935787103352592,0.9290298412215168,2.0
-0.6689773707289994,-0.13165178491204674,2.0
-0.560068194604708,0.43948447531371815,2.0
-0.6689773707289994,-0.43081839741125694,2.0
2.0537520323782865,3.594332388941753,4.0
-0.6689773707289994,-0.43081839741125694,2.0
-0.10767623224226656,-0.07725785536673582,0.0
-0.6689773707289994,-0.4852123269565679,2.0
-0.6689773707289994,-0.43081839741125694,2.0
2.2296822399636804,1.6633478900832144,4.0
-0.6689773707289994,1.3097873480386932,4.0
-0.6689773707289994,-0.2132426792300132,2.0
0.08500923320840291,0.6570601934949619,0.0
-0.6605997417963616,1.3913782423566596,4.0
-0.6689773707289994,-0.4580153621839124,2.0
-0.6689773707289994,-0.4852123269565679,2.0
-0.6689773707289994,-0.43081839741125694,2.0
-0.6689773707289994,-0.3764244678659461,2.0
-0.6689773707289994,-0.4852123269565679,2.0
1.6013600700158457,11.998194503692293,1.0
-0.4846695342109678,1.3097873480386932,4.0
0.0012329438820248778,2.3976659389449124,4.0
-0.6689773707289994,-0.4852123269565679,2.0
-0.6103339682005348,3.2951657764425426,4.0
0.4033591326486395,1.8809236082644585,4.0
-0.6689773707289994,-0.4036214326386015,2.0
-0.5014247920762434,0.1675148275871634,2.0
2.3637243028858848,2.8328173753074,4.0
0.23580655399588335,1.010620735539483,0.0
-0.6689773707289994,-0.3492275030932905,2.0
-0.6689773707289994,-0.15884874968470225,2.0
-0.6689773707289994,-0.2132426792300132,2.0
1.450562749228365,0.3578935809957517,3.0
-0.6689773707289994,-0.3492275030932905,2.0
1.92808759838872,-0.050060890594080365,3.0
-0.17469726370336902,0.7930450173582393,0.0
